timestamp,rig_id,hour,day,day_of_week,base_load,power_consumption,temperature,vibration,pressure,flow_rate,bearing_temperature,operational_mode,failure_indicator,failure_flag,estimated_rul
2024-01-01 00:00:00,RIG_ANOMALIES,0,1,0,40.0,36.68560905761342,45.82361843337581,0.3815058376767988,39.63562273805223,57.52597829868932,48.18780835739486,STANDBY,0,0,90.0
2024-01-01 01:00:00,RIG_ANOMALIES,1,1,0,40.0,37.533237547803154,40.796131869509516,0.3112797475007849,43.369457303406804,65.25595671645169,49.16728596253078,STANDBY,0,0,90.0463177396943
2024-01-01 02:00:00,RIG_ANOMALIES,2,1,0,40.0,48.63121177122432,51.95134618737151,0.46347080510912075,40.44404934708269,70.44210676282421,61.015270350858984,STANDBY,0,0,90.0926354793886
2024-01-01 03:00:00,RIG_ANOMALIES,3,1,0,40.0,45.36285119344212,51.5629809592575,0.5107480203746474,41.28217810404032,65.3687664659116,57.07823061733848,STANDBY,0,0,90.13895321908291
2024-01-01 04:00:00,RIG_ANOMALIES,4,1,0,42.5,52.4539032488421,58.10005191827948,0.5368318795136162,41.94789396966549,66.14364012346022,64.15762132838846,STANDBY,0,0,90.18527095877721
2024-01-01 05:00:00,RIG_ANOMALIES,5,1,0,50.94133342141177,51.67643338765652,58.10602726287549,0.4223061045791917,44.68502490746433,62.678837964489894,61.75604102776759,STANDBY,0,0,90.23158869847151
2024-01-01 06:00:00,RIG_ANOMALIES,6,1,0,60.0,54.947588180405795,61.58044547131987,0.3725758957387963,41.438390291138276,64.68703327635343,64.14826053331505,HIGH_PRODUCTION,0,0,90.27790643816581
2024-01-01 07:00:00,RIG_ANOMALIES,7,1,0,69.05866657858823,69.43925991519487,72.51050940738472,0.5039944646932617,48.1255338539706,76.00660454665619,77.57584671109981,HIGH_PRODUCTION,0,0,90.32422417786012
2024-01-01 08:00:00,RIG_ANOMALIES,8,1,0,77.5,75.6852809943771,83.19684085327897,0.5985365591492111,49.74274210459647,74.3269241219003,89.42728019883717,HIGH_PRODUCTION,0,0,90.37054191755442
2024-01-01 09:00:00,RIG_ANOMALIES,9,1,0,84.74873734152916,90.83457381377875,92.26467405630355,0.6558988301516456,52.89865070188304,74.22931147029854,98.53931620358289,HIGH_PRODUCTION,0,0,90.41685965724872
2024-01-01 10:00:00,RIG_ANOMALIES,10,1,0,90.31088913245534,97.93643720891701,95.0,0.531892421670974,54.12959721389795,74.44772003625432,97.89386297970633,HIGH_PRODUCTION,0,0,90.46317739694302
