timestamp,rig_id,hour,day,day_of_week,base_load,power_consumption,temperature,vibration,pressure,flow_rate,bearing_temperature,operational_mode,failure_indicator,failure_flag,estimated_rul
2024-01-01 00:00:00,RIG_001,0,1,0,40.0,42.65570432661451,46.36784521499993,0.4463314786499106,40.57827931903048,66.06302026063437,51.308224308895,STANDBY,0,0,30.0
2024-01-01 01:00:00,RIG_001,1,1,0,40.0,39.50167436446459,45.198194888494235,0.5109705351668077,39.99146406073294,60.72160013456439,49.87640059106141,STANDBY,0,0,30.139082058414466
2024-01-01 02:00:00,RIG_001,2,1,0,40.0,43.452300869586146,49.714908072925994,0.42029625995748154,42.559936981807105,63.09214741009764,58.375756762179144,STANDBY,0,0,30.27816411682893
2024-01-01 03:00:00,RIG_001,3,1,0,40.0,47.84986976988498,53.72198119241266,0.42775275420471864,37.468688774502034,60.83999788901281,55.491943809999626,STANDBY,0,0,30.417246175243392
2024-01-01 04:00:00,RIG_001,4,1,0,42.5,41.584815922990344,52.26797809913987,0.4260087804092158,39.18280339121699,67.5626134103297,54.98042038170007,STANDBY,0,0,30.556328233657858
2024-01-01 05:00:00,RIG_001,5,1,0,50.94133342141177,50.04709374203507,61.97811296193357,0.4377639332526807,42.93434082006771,70.70599420692984,70.08702163815101,STANDBY,0,0,30.695410292072324
2024-01-01 06:00:00,RIG_001,6,1,0,60.0,68.19337149166832,70.5621284400129,0.5479151789740546,49.4485007857708,70.92809263224007,73.77552363446132,HIGH_PRODUCTION,0,0,30.834492350486787
2024-01-01 07:00:00,RIG_001,7,1,0,69.05866657858823,73.21400994724631,74.40236384009106,0.4427207970555145,47.31969759179917,75.03479491672992,82.10396307208583,HIGH_PRODUCTION,0,0,30.97357440890125
2024-01-01 08:00:00,RIG_001,8,1,0,77.5,75.49166010198093,76.5363576051595,0.4782414852178879,45.11980961341148,73.17335836739605,86.63466555418563,HIGH_PRODUCTION,0,0,31.112656467315716
2024-01-01 09:00:00,RIG_001,9,1,0,84.74873734152916,87.82143189987686,86.88785330953466,0.5150811037235916,53.19478086690149,72.33625325333526,90.68246822870977,HIGH_PRODUCTION,0,0,31.251738525730183
2024-01-01 10:00:00,RIG_001,10,1,0,90.31088913245534,88.37455731757308,89.88668367507177,0.6182023338879766,50.82291455174201,75.27689708838095,96.93077065479768,HIGH_PRODUCTION,0,0,31.390820584144645
2024-01-01 11:00:00,RIG_001,11,1,0,93.8074039201174,91.88037411020831,95.0,0.6672914015299577,50.59076020937136,77.95989613337836,96.53892315598043,HIGH_PRODUCTION,0,0,31.529902642559108
2024-01-01 12:00:00,RIG_001,12,1,0,95.0,96.63229262453456,94.9441529766484,0.5913503557506243,52.90938237670719,77.62604463113003,102.20835287085183,HIGH_PRODUCTION,0,0,31.668984700973574
2024-01-01 13:00:00,RIG_001,13,1,0,93.8074039201174,84.68434627229495,88.9855902769673,0.5528442196949365,50.80203585276203,74.74934404938337,94.58386223492761,HIGH_PRODUCTION,0,0,31.80806675938804
2024-01-01 14:00:00,RIG_001,14,1,0,90.31088913245536,82.15050585411892,86.18566095060136,0.5577427209892258,49.32813713445331,74.37095308370833,92.604775797082,HIGH_PRODUCTION,0,0,31.947148817802503
2024-01-01 15:00:00,RIG_001,15,1,0,84.74873734152916,82.42236788831518,87.48706152937767,0.6137059423002228,46.19445985788066,74.48407487289818,90.55034531327148,HIGH_PRODUCTION,0,0,32.086230876216966
2024-01-01 16:00:00,RIG_001,16,1,0,77.5,72.94177490008094,82.81892979179582,0.48135891972923983,50.029576118794495,72.03930794151674,82.83567954509431,HIGH_PRODUCTION,0,0,32.22531293463143
2024-01-01 17:00:00,RIG_001,17,1,0,69.05866657858823,71.15669605207982,73.70283244622743,0.5348461172651623,50.338924095577404,68.16519361643415,80.21258864047594,HIGH_PRODUCTION,0,0,32.3643949930459
2024-01-01 18:00:00,RIG_001,18,1,0,60.00000000000001,56.00753474167136,62.625641959966366,0.526796393919977,45.30492766809685,64.65121197511759,61.435432502528,HIGH_PRODUCTION,0,0,32.503477051460365
2024-01-01 19:00:00,RIG_001,19,1,0,50.94133342141177,44.44833234277488,56.68676879898291,0.4689699419648162,38.83671174484409,59.48074690573256,60.73471732225531,HIGH_PRODUCTION,0,0,32.642559109874824
2024-01-01 20:00:00,RIG_001,20,1,0,42.500000000000014,50.41762358140952,57.61435712809834,0.4718585162473229,42.20142282745734,68.05873372348145,65.43790272735825,HIGH_PRODUCTION,0,0,32.78164116828929
2024-01-01 21:00:00,RIG_001,21,1,0,40.0,39.48136054313123,51.725376727858425,0.48017927916456576,39.85729750532389,55.52746733741839,57.301069935477535,HIGH_PRODUCTION,0,0,32.92072322670376
2024-01-01 22:00:00,RIG_001,22,1,0,40.0,40.96874537776569,48.82090036703583,0.2999838426238081,41.43977512356524,65.75139464328048,59.66592830140527,STANDBY,0,0,33.059805285118216
2024-01-01 23:00:00,RIG_001,23,1,0,40.0,33.52822573202097,41.67094464732592,0.447273992546739,39.718737410441406,64.21751591139483,49.74627210507124,STANDBY,0,0,33.19888734353268
2024-01-02 00:00:00,RIG_001,0,2,1,38.26446504352977,36.38746294742339,45.013787429838644,0.3898104822936876,37.628518139298855,60.009697123279146,48.05209226486191,STANDBY,0,0,33.33796940194715
2024-01-02 01:00:00,RIG_001,1,2,1,38.26446504352977,39.6848518273608,48.30091164726974,0.341431116480706,40.08520406966732,54.09604428472634,53.38285178682406,STANDBY,0,0,33.477051460361615
