timestamp,rig_id,hour,day,day_of_week,base_load,power_consumption,temperature,vibration,pressure,flow_rate,bearing_temperature,operational_mode,failure_indicator,failure_flag,estimated_rul
2026-01-01T00:00:00Z,RIG-OMEGA-01,0,1,Thursday,12.0,12.8,61.5,0.19,1840,15.2,66.8,NORMAL,0.04,0,420
2026-01-01T01:00:00Z,RIG-OMEGA-01,1,1,Thursday,12.0,12.9,61.8,0.20,1838,15.1,67.2,NORMAL,0.05,0,419
2026-01-01T02:00:00Z,RIG-OMEGA-01,2,1,Thursday,12.0,13.0,62.2,0.21,1836,15.1,67.9,NORMAL,0.05,0,418
2026-01-01T03:00:00Z,RIG-OMEGA-01,3,1,Thursday,12.0,13.6,63.9,0.28,1822,14.7,70.8,HIGH_LOAD,0.12,0,410
2026-01-01T04:00:00Z,RIG-OMEGA-01,4,1,Thursday,12.0,14.1,65.3,0.33,1810,14.5,73.4,HIGH_LOAD,0.18,0,400
2026-01-01T05:00:00Z,RIG-OMEGA-01,5,1,Thursday,12.0,15.4,67.8,0.47,1785,14.1,78.9,HIGH_LOAD,0.32,0,380
2026-01-01T06:00:00Z,RIG-OMEGA-01,6,1,Thursday,12.0,14.6,66.2,0.39,1798,14.3,76.1,HIGH_LOAD,0.25,0,395
2026-01-01T07:00:00Z,RIG-OMEGA-01,7,1,Thursday,12.0,16.9,71.5,0.66,1740,13.2,88.6,HIGH_LOAD,0.55,0,350
2026-01-01T08:00:00Z,RIG-OMEGA-01,8,1,Thursday,12.0,18.2,74.9,0.82,1702,12.6,95.4,HIGH_LOAD,0.72,0,310
2026-01-01T09:00:00Z,RIG-OMEGA-01,9,1,Thursday,12.0,19.7,78.3,1.05,1660,11.8,104.8,HIGH_LOAD,0.88,0,260
2026-01-01T10:00:00Z,RIG-OMEGA-01,10,1,Thursday,12.0,21.3,82.6,1.29,1615,11.0,114.3,HIGH_LOAD,0.95,0,200
2026-01-01T11:00:00Z,RIG-OMEGA-01,11,1,Thursday,12.0,23.0,86.9,1.55,1560,10.1,123.6,HIGH_LOAD,1.00,1,0
2026-01-01T12:00:00Z,RIG-OMEGA-01,12,1,Thursday,12.0,11.9,60.8,0.18,1850,15.4,65.9,MAINTENANCE,0.01,0,420
2026-01-01T13:00:00Z,RIG-OMEGA-01,13,1,Thursday,12.0,12.7,61.4,0.20,1845,15.3,66.5,NORMAL,0.04,0,419
2026-01-01T14:00:00Z,RIG-OMEGA-01,14,1,Thursday,12.0,13.2,62.1,0.22,1839,15.1,67.6,NORMAL,0.05,0,418
2026-01-01T15:00:00Z,RIG-OMEGA-01,15,1,Thursday,12.0,14.8,66.0,0.31,1790,14.4,72.9,HIGH_LOAD,0.20,0,390
2026-01-01T16:00:00Z,RIG-OMEGA-01,16,1,Thursday,12.0,16.5,69.8,0.48,1735,13.6,81.2,HIGH_LOAD,0.40,0,360
2026-01-01T17:00:00Z,RIG-OMEGA-01,17,1,Thursday,12.0,15.2,68.1,0.42,1768,13.9,78.5,HIGH_LOAD,0.33,0,370
2026-01-01T18:00:00Z,RIG-OMEGA-01,18,1,Thursday,12.0,18.9,74.4,0.76,1685,12.4,96.9,HIGH_LOAD,0.70,0,300
2026-01-01T19:00:00Z,RIG-OMEGA-01,19,1,Thursday,12.0,20.7,78.1,0.97,1620,11.6,105.1,HIGH_LOAD,0.85,0,240
2026-01-01T20:00:00Z,RIG-OMEGA-01,20,1,Thursday,12.0,22.8,83.4,1.22,1555,10.8,116.7,HIGH_LOAD,0.97,0,180
2026-01-01T21:00:00Z,RIG-OMEGA-01,21,1,Thursday,12.0,24.9,88.9,1.51,1490,10.0,128.3,HIGH_LOAD,1.00,1,0
2026-01-01T22:00:00Z,RIG-OMEGA-01,22,1,Thursday,12.0,11.7,60.3,0.17,1852,15.5,65.6,MAINTENANCE,0.01,0,420
2026-01-01T23:00:00Z,RIG-OMEGA-01,23,1,Thursday,12.0,12.6,61.1,0.19,1848,15.3,66.2,NORMAL,0.04,0,419
2026-01-02T00:00:00Z,RIG-OMEGA-01,0,2,Friday,12.0,13.1,62.0,0.21,1837,15.1,67.5,NORMAL,0.05,0,418
2026-01-02T01:00:00Z,RIG-OMEGA-01,1,2,Friday,12.0,14.0,64.0,0.29,1815,14.6,71.2,HIGH_LOAD,0.13,0,409
2026-01-02T02:00:00Z,RIG-OMEGA-01,2,2,Friday,12.0,15.1,66.5,0.38,1792,14.2,75.3,HIGH_LOAD,0.22,0,390
2026-01-02T03:00:00Z,RIG-OMEGA-01,3,2,Friday,12.0,16.3,69.0,0.45,1768,13.8,79.4,HIGH_LOAD,0.30,0,380
2026-01-02T04:00:00Z,RIG-OMEGA-01,4,2,Friday,12.0,18.0,72.5,0.60,1725,13.1,87.0,HIGH_LOAD,0.50,0,340
