timestamp,rig_id,hour,day,day_of_week,base_load,power_consumption,temperature,vibration,pressure,flow_rate,bearing_temperature,operational_mode,failure_indicator,failure_flag,estimated_rul
2024-01-01 00:00:00,RIG_001,0,1,0,40.0,43.41057625206181,49.042789248230655,0.4912458735770713,39.0805635690587,66.45325746623602,54.913052947136954,STANDBY,0,0,90.0
2024-01-01 01:00:00,RIG_001,1,1,0,40.0,47.79423050455262,53.229429769461554,0.3897340060988843,41.283398866438404,64.89284511354687,58.36113136883172,STANDBY,0,0,90.0463177396943
2024-01-01 02:00:00,RIG_001,2,1,0,40.0,39.01526200984996,49.642035348771216,0.3792903659897744,41.160095896934585,62.46116316565785,57.43363530674499,STANDBY,0,0,90.0926354793886
2024-01-01 03:00:00,RIG_001,3,1,0,40.0,39.02229175967488,45.72633242265681,0.4694378327589803,44.75243390736171,55.795761783848256,48.74380883239907,STANDBY,0,0,90.13895321908291
2024-01-01 04:00:00,RIG_001,4,1,0,42.5,50.59598828291188,54.73587794732646,0.4227523019246515,42.19298561710853,58.5700564252564,58.01031859839591,STANDBY,0,0,90.18527095877721
2024-01-01 05:00:00,RIG_001,5,1,0,50.94133342141177,54.98537893350539,58.405519281453834,0.5109091454609818,40.93238980916837,65.83391585924967,63.36981681217115,STANDBY,0,0,90.23158869847151
2024-01-01 06:00:00,RIG_001,6,1,0,60.0,57.86644759760846,64.25182884035112,0.5596827676959242,45.271148053804716,68.10065246953238,67.33138932507002,HIGH_PRODUCTION,0,0,90.27790643816581
2024-01-01 07:00:00,RIG_001,7,1,0,69.05866657858823,71.99223398475542,76.19860950056608,0.4971838473186251,50.640050075270274,68.22207671221345,82.72264637372987,HIGH_PRODUCTION,0,0,90.32422417786012
2024-01-01 08:00:00,RIG_001,8,1,0,77.5,75.41062638512919,81.22104486425572,0.5617821631543706,49.0686848382413,69.35710768410972,84.08146795115732,HIGH_PRODUCTION,0,0,90.37054191755442
2024-01-01 09:00:00,RIG_001,9,1,0,84.74873734152916,82.65475108382354,85.09780285250146,0.4919470778134726,48.8503906806473,76.48084321462545,90.77671547573686,HIGH_PRODUCTION,0,0,90.41685965724872
2024-01-01 10:00:00,RIG_001,10,1,0,90.31088913245534,91.76231066138531,91.34589458059702,0.6148763064753184,54.856565548306364,79.21725663978698,96.04537627423674,HIGH_PRODUCTION,0,0,90.46317739694302
2024-01-01 11:00:00,RIG_001,11,1,0,93.8074039201174,84.48956052888234,88.72465891213943,0.5654778614325346,52.44948136921746,74.93364497750092,94.36943680646955,HIGH_PRODUCTION,0,0,90.50949513663733
2024-01-01 12:00:00,RIG_001,12,1,0,95.0,86.63091633044293,88.30826399500572,0.585767914604666,49.60556739421948,78.3298800626911,91.9290398098166,HIGH_PRODUCTION,0,0,90.55581287633163
2024-01-01 13:00:00,RIG_001,13,1,0,93.8074039201174,91.25841942787476,95.0,0.5439051771459582,53.577456092037366,73.85491894120199,98.98273511641952,HIGH_PRODUCTION,0,0,90.60213061602593
2024-01-01 14:00:00,RIG_001,14,1,0,90.31088913245536,85.51613434569963,85.02256178345918,0.4760880256816212,53.37356472174265,74.58703555244898,90.31058958745034,HIGH_PRODUCTION,0,0,90.64844835572023
2024-01-01 15:00:00,RIG_001,15,1,0,84.74873734152916,86.59632248037606,87.98412889550947,0.5877306350602616,54.0128607052118,80.92252956146383,93.59035241399341,HIGH_PRODUCTION,0,0,90.69476609541455
2024-01-01 16:00:00,RIG_001,16,1,0,77.5,73.2431757592186,81.99311789399044,0.4195237049941185,48.17789598918574,72.17791911758502,86.98051214781698,HIGH_PRODUCTION,0,0,90.74108383510885
2024-01-01 17:00:00,RIG_001,17,1,0,69.05866657858823,62.287391869690595,69.45658717175453,0.4741442572961576,44.855689075064014,69.06515510466818,79.57267424129378,HIGH_PRODUCTION,0,0,90.78740157480316
2024-01-01 18:00:00,RIG_001,18,1,0,60.00000000000001,67.62543530334074,70.19518311200144,0.5532702764890105,49.36090646999771,77.20547034890545,72.22297235577759,HIGH_PRODUCTION,0,0,90.83371931449746
2024-01-01 19:00:00,RIG_001,19,1,0,50.94133342141177,50.1165910386662,57.2845114167587,0.4634648081264173,40.10882675370478,60.83695081405355,62.09190003190056,HIGH_PRODUCTION,0,0,90.88003705419176
2024-01-01 20:00:00,RIG_001,20,1,0,42.500000000000014,43.148727804080885,51.52845331892371,0.5305687348272775,41.664340532862234,65.3339094411506,51.807566252572755,HIGH_PRODUCTION,0,0,90.92635479388606
2024-01-01 21:00:00,RIG_001,21,1,0,40.0,33.19429351052812,47.00541880617755,0.4547290282949945,35.558520122903175,64.95024689258273,53.12166324217971,HIGH_PRODUCTION,0,0,90.97267253358036
2024-01-01 22:00:00,RIG_001,22,1,0,40.0,37.603068479923635,41.20991403501966,0.3841902471165907,41.53151966450012,60.306346764481454,42.86417442588922,STANDBY,0,0,91.01899027327467
2024-01-01 23:00:00,RIG_001,23,1,0,40.0,40.88654271205303,49.871386419511914,0.42828652918060695,39.70554464679093,64.84485517418045,54.036455651882186,STANDBY,0,0,91.06530801296897
