timestamp,rig_id,hour,day,day_of_week,base_load,power_consumption,temperature,vibration,pressure,flow_rate,bearing_temperature,operational_mode,failure_indicator,failure_flag,estimated_rul
2024-01-01 00:00:00,RIG_ANOMALIES,0,1,0,40.0,36.6856090576,45.8236184334,0.3815058377,39.6356227381,57.5259782987,48.1878083574,STANDBY,0,0,90.0
2024-01-01 01:00:00,RIG_ANOMALIES,1,1,0,40.0,37.5332375478,40.7961318695,0.31127974750000004,43.3694573034,65.2559567165,49.1672859625,STANDBY,0,0,90.0463177397
2024-01-01 02:00:00,RIG_ANOMALIES,2,1,0,40.0,48.6312117712,51.9513461874,0.4634708051,40.4440493471,70.4421067628,61.0152703509,STANDBY,0,0,90.0926354794
2024-01-01 03:00:00,RIG_ANOMALIES,3,1,0,40.0,45.3628511934,51.5629809593,0.5107480204,41.282178104,65.3687664659,57.0782306173,STANDBY,0,0,90.1389532191
2024-01-01 04:00:00,RIG_ANOMALIES,4,1,0,42.5,52.4539032488,58.1000519183,0.5368318795,41.9478939697,66.1436401235,64.1576213284,STANDBY,0,0,90.1852709588
2024-01-01 05:00:00,RIG_ANOMALIES,5,1,0,50.9413334214,51.6764333877,58.1060272629,0.4223061046,44.6850249075,62.6788379645,61.7560410278,STANDBY,0,0,90.2315886985
2024-01-01 06:00:00,RIG_ANOMALIES,6,1,0,60.0,54.9475881804,61.5804454713,0.3725758957,41.4383902911,64.6870332764,64.1482605333,HIGH_PRODUCTION,0,0,90.2779064382
2024-01-01 07:00:00,RIG_ANOMALIES,7,1,0,69.0586665786,69.4392599152,72.5105094074,0.5039944647,48.125533854,76.0066045467,77.5758467111,HIGH_PRODUCTION,0,0,90.3242241779
2024-01-01 08:00:00,RIG_ANOMALIES,8,1,0,77.5,75.6852809944,83.1968408533,0.5985365591,49.7427421046,74.3269241219,89.4272801988,HIGH_PRODUCTION,0,0,90.3705419176
2024-01-01 09:00:00,RIG_ANOMALIES,9,1,0,84.7487373415,90.8345738138,92.2646740563,0.6558988302000001,52.8986507019,74.2293114703,98.5393162036,HIGH_PRODUCTION,0,0,90.4168596572
2024-01-01 10:00:00,RIG_ANOMALIES,10,1,0,90.3108891325,97.9364372089,95.0,0.5318924217000001,54.1295972139,74.4477200363,97.8938629797,HIGH_PRODUCTION,0,0,90.4631773969
2024-01-01 11:00:00,RIG_ANOMALIES,11,1,0,93.8074039201,87.6312119715,90.1419160318,0.511021893,51.7076524618,75.6123255476,89.6725257763,HIGH_PRODUCTION,0,0,90.5094951366
2024-01-01 12:00:00,RIG_ANOMALIES,12,1,0,95.0,100.1352408289,95.0,0.5021145067,52.4841069955,83.7891219287,96.8235756207,HIGH_PRODUCTION,0,0,90.5558128763
2024-01-01 13:00:00,RIG_ANOMALIES,13,1,0,93.8074039201,99.3341606739,95.0,0.6055315026,55.7927754712,83.03293059,100.2993788985,HIGH_PRODUCTION,0,0,90.602130616
2024-01-01 14:00:00,RIG_ANOMALIES,14,1,0,90.3108891325,97.6654341722,95.0,0.5358473,53.8020065105,81.0137232714,98.8576815412,HIGH_PRODUCTION,0,0,90.6484483557
2024-01-01 15:00:00,RIG_ANOMALIES,15,1,0,84.7487373415,89.6807766998,88.1515342574,0.5369993191,59.3165101325,71.5964262351,92.5742422392,HIGH_PRODUCTION,0,0,90.6947660954
2024-01-01 16:00:00,RIG_ANOMALIES,16,1,0,77.5,67.9549181671,75.9360151999,0.4713056176,47.5349072889,65.8601260828,83.1142205161,HIGH_PRODUCTION,0,0,90.7410838351
2024-01-01 17:00:00,RIG_ANOMALIES,17,1,0,69.0586665786,72.5189813424,75.2706051727,0.4495238575,46.5940318218,73.0751510348,81.057134119,HIGH_PRODUCTION,0,0,90.7874015748
2024-01-01 18:00:00,RIG_ANOMALIES,18,1,0,60.0,62.8270808692,66.7373034964,0.415903114,45.9161821157,65.6722979578,72.1900441653,HIGH_PRODUCTION,0,0,90.8337193145
2024-01-01 19:00:00,RIG_ANOMALIES,19,1,0,50.9413334214,50.6685683734,60.6890601172,0.5166994767,43.6142694707,61.0914499747,65.608839644,HIGH_PRODUCTION,0,0,90.8800370542
2024-01-01 20:00:00,RIG_ANOMALIES,20,1,0,42.5,47.7645417947,52.4925045512,0.5340929830000001,42.2753211322,59.3766295902,54.8636577128,HIGH_PRODUCTION,0,0,90.9263547939
