timestamp,rig_id,hour,day,day_of_week,base_load,power_consumption,temperature,vibration,pressure,flow_rate,bearing_temperature,operational_mode,failure_indicator,failure_flag,estimated_rul
2024-01-01 00:00:00,RIG_001,0,1,0,40.0,43.4105762521,49.0427892482,0.4912458736,39.0805635691,66.4532574662,54.9130529471,STANDBY,0,0,90.0
2024-01-01 01:00:00,RIG_001,1,1,0,40.0,47.7942305046,53.2294297695,0.38973400610000003,41.2833988664,64.8928451135,58.3611313688,STANDBY,0,0,90.0463177397
2024-01-01 02:00:00,RIG_001,2,1,0,40.0,39.0152620098,49.6420353488,0.37929036600000005,41.1600958969,62.4611631657,57.4336353067,STANDBY,0,0,90.0926354794
2024-01-01 03:00:00,RIG_001,3,1,0,40.0,39.0222917597,45.7263324227,0.4694378328,44.7524339074,55.7957617838,48.7438088324,STANDBY,0,0,90.1389532191
2024-01-01 04:00:00,RIG_001,4,1,0,42.5,50.5959882829,54.7358779473,0.4227523019,42.1929856171,58.5700564253,58.0103185984,STANDBY,0,0,90.1852709588
2024-01-01 05:00:00,RIG_001,5,1,0,50.9413334214,54.9853789335,58.4055192815,0.5109091455,40.932389809200004,65.8339158592,63.3698168122,STANDBY,0,0,90.2315886985
2024-01-01 06:00:00,RIG_001,6,1,0,60.0,57.8664475976,64.2518288404,0.5596827677,45.2711480538,68.1006524695,67.3313893251,HIGH_PRODUCTION,0,0,90.2779064382
2024-01-01 07:00:00,RIG_001,7,1,0,69.0586665786,71.9922339848,76.1986095006,0.49718384730000004,50.6400500753,68.2220767122,82.7226463737,HIGH_PRODUCTION,0,0,90.3242241779
2024-01-01 08:00:00,RIG_001,8,1,0,77.5,75.4106263851,81.2210448643,0.5617821632000001,49.0686848382,69.3571076841,84.0814679512,HIGH_PRODUCTION,0,0,90.3705419176
2024-01-01 09:00:00,RIG_001,9,1,0,84.7487373415,82.6547510838,85.0978028525,0.4919470778,48.8503906806,76.4808432146,90.7767154757,HIGH_PRODUCTION,0,0,90.4168596572
2024-01-01 10:00:00,RIG_001,10,1,0,90.3108891325,91.7623106614,91.3458945806,0.6148763065,54.8565655483,79.2172566398,96.0453762742,HIGH_PRODUCTION,0,0,90.4631773969
2024-01-01 11:00:00,RIG_001,11,1,0,93.8074039201,84.4895605289,88.7246589121,0.5654778614,52.4494813692,74.9336449775,94.3694368065,HIGH_PRODUCTION,0,0,90.5094951366
2024-01-01 12:00:00,RIG_001,12,1,0,95.0,86.6309163304,88.308263995,0.5857679146,49.6055673942,78.3298800627,91.9290398098,HIGH_PRODUCTION,0,0,90.5558128763
2024-01-01 13:00:00,RIG_001,13,1,0,93.8074039201,91.2584194279,95.0,0.5439051771,53.577456092,73.8549189412,98.9827351164,HIGH_PRODUCTION,0,0,90.602130616
2024-01-01 14:00:00,RIG_001,14,1,0,90.3108891325,85.5161343457,85.0225617835,0.47608802570000003,53.3735647217,74.5870355524,90.3105895875,HIGH_PRODUCTION,0,0,90.6484483557
2024-01-01 15:00:00,RIG_001,15,1,0,84.7487373415,86.5963224804,87.9841288955,0.5877306351,54.0128607052,80.9225295615,93.590352414,HIGH_PRODUCTION,0,0,90.6947660954
2024-01-01 16:00:00,RIG_001,16,1,0,77.5,73.2431757592,81.993117894,0.419523705,48.1778959892,72.1779191176,86.9805121478,HIGH_PRODUCTION,0,0,90.7410838351
2024-01-01 17:00:00,RIG_001,17,1,0,69.0586665786,62.2873918697,69.4565871718,0.47414425730000004,44.8556890751,69.0651551047,79.5726742413,HIGH_PRODUCTION,0,0,90.7874015748
2024-01-01 18:00:00,RIG_001,18,1,0,60.0,67.6254353033,70.195183112,0.5532702765,49.36090647,77.2054703489,72.2229723558,HIGH_PRODUCTION,0,0,90.8337193145
