timestamp,rig_id,hour,day,day_of_week,base_load,power_consumption,temperature,vibration,pressure,flow_rate,bearing_temperature,operational_mode,failure_indicator,failure_flag,estimated_rul
2024-01-01 00:00:00,RIG_NORMAL,0,1,0,40.0,32.8674604251,43.5571941127,0.4672482538,41.9018316504,60.3344589678,53.3974542405,STANDBY,0,0,60.0
2024-01-01 01:00:00,RIG_NORMAL,1,1,0,40.0,39.4659063446,43.7852818889,0.3855191329,39.8984788649,62.1387774361,43.5806152654,STANDBY,0,0,60.0694927033
2024-01-01 02:00:00,RIG_NORMAL,2,1,0,40.0,44.7464580168,49.3322956322,0.4529674698,44.2074747046,64.9763618679,55.059870328,STANDBY,0,0,60.1389854065
2024-01-01 03:00:00,RIG_NORMAL,3,1,0,40.0,44.7123700869,51.2495079822,0.36415195100000003,39.062516827,58.863329277,59.4271127853,STANDBY,0,0,60.2084781098
2024-01-01 04:00:00,RIG_NORMAL,4,1,0,42.5,28.7638468458,41.1092243618,0.45865792450000004,34.0634608276,59.6237499154,47.2486070389,STANDBY,0,0,60.2779708131
2024-01-01 05:00:00,RIG_NORMAL,5,1,0,50.9413334214,47.8810686111,55.3012290366,0.3788557235,45.7472174404,63.850107548,63.9974054425,STANDBY,0,0,60.3474635163
2024-01-01 06:00:00,RIG_NORMAL,6,1,0,60.0,59.3597679161,63.9843048883,0.4634330264,45.8855277918,68.4014288881,70.9155963497,HIGH_PRODUCTION,0,0,60.4169562196
2024-01-01 07:00:00,RIG_NORMAL,7,1,0,69.0586665786,72.979529302,76.7979867565,0.6031286982,50.3748331651,74.0954021315,83.5159260682,HIGH_PRODUCTION,0,0,60.4864489229
2024-01-01 08:00:00,RIG_NORMAL,8,1,0,77.5,81.4719377577,83.3773821646,0.47451479480000003,49.0766410304,72.2315370547,84.6191118967,HIGH_PRODUCTION,0,0,60.5559416261
2024-01-01 09:00:00,RIG_NORMAL,9,1,0,84.7487373415,80.9090126186,84.3229728251,0.5288256802,50.0528747424,75.5687054246,91.2740251084,HIGH_PRODUCTION,0,0,60.6254343294
2024-01-01 10:00:00,RIG_NORMAL,10,1,0,90.3108891325,97.2294641972,93.8951378646,0.5638907216,56.8050474165,81.6752115224,102.6005654366,HIGH_PRODUCTION,0,0,60.6949270327
2024-01-01 11:00:00,RIG_NORMAL,11,1,0,93.8074039201,93.1827404353,93.5845820973,0.6228379423,50.7436026816,78.8846325694,98.7058551218,HIGH_PRODUCTION,0,0,60.7644197359
2024-01-01 12:00:00,RIG_NORMAL,12,1,0,95.0,96.2618094814,95.0,0.5594056261,54.7478269917,74.488317422,101.5650981381,HIGH_PRODUCTION,0,0,60.8339124392
2024-01-01 13:00:00,RIG_NORMAL,13,1,0,93.8074039201,96.9026360281,95.0,0.6332420977000001,56.9112898833,73.3636503829,96.6467876698,HIGH_PRODUCTION,0,0,60.9034051425
2024-01-01 14:00:00,RIG_NORMAL,14,1,0,90.3108891325,89.2702229056,91.7866900159,0.5383423333,51.6049680985,80.403200567,97.0040888183,HIGH_PRODUCTION,0,0,60.9728978457
2024-01-01 15:00:00,RIG_NORMAL,15,1,0,84.7487373415,90.8977794463,88.6569529528,0.5685457602,54.9839083968,78.4452920644,95.1482457748,HIGH_PRODUCTION,0,0,61.042390549
2024-01-01 16:00:00,RIG_NORMAL,16,1,0,77.5,75.4759687994,80.5949874983,0.6195907784,47.5404570422,69.7443384581,82.6667009249,HIGH_PRODUCTION,0,0,61.1118832523
2024-01-01 17:00:00,RIG_NORMAL,17,1,0,69.0586665786,71.6500458568,75.7947699392,0.5099733552,49.302693396,69.7618195357,79.9226780836,HIGH_PRODUCTION,0,0,61.1813759555
2024-01-01 18:00:00,RIG_NORMAL,18,1,0,60.0,60.5373533162,65.2472136069,0.5645013981,43.7997355853,67.5737475169,72.4831848878,HIGH_PRODUCTION,0,0,61.2508686588
2024-01-01 19:00:00,RIG_NORMAL,19,1,0,50.9413334214,50.0359687694,58.8761244142,0.4809591515,38.732041929,69.3739522446,66.1882862398,HIGH_PRODUCTION,0,0,61.3203613621
2024-01-01 20:00:00,RIG_NORMAL,20,1,0,42.5,37.6323892258,47.7871813582,0.4654706254,42.0716073333,63.3816458644,49.2121787188,HIGH_PRODUCTION,0,0,61.3898540653
2024-01-01 21:00:00,RIG_NORMAL,21,1,0,40.0,50.6598880344,52.8932323194,0.4649900891,43.9200864019,64.9057285705,58.3495580417,HIGH_PRODUCTION,0,0,61.4593467686
2024-01-01 22:00:00,RIG_NORMAL,22,1,0,40.0,37.3869223813,47.2905899785,0.3530339323,40.712503773,63.1051711881,50.8174584284,STANDBY,0,0,61.5288394719
2024-01-01 23:00:00,RIG_NORMAL,23,1,0,40.0,32.362429364,44.3313573667,0.2707664252,39.6388399878,65.6636702703,48.1474248325,STANDBY,0,0,61.5983321751
2024-01-02 00:00:00,RIG_NORMAL,0,2,1,38.2644650435,37.7704880532,44.9523416533,0.3614791451,40.9742141301,58.1401826198,49.4220156204,STANDBY,0,0,61.6678248784
2024-01-02 01:00:00,RIG_NORMAL,1,2,1,38.2644650435,36.2252533499,41.6222385333,0.44511113090000004,39.4458742294,64.9978625671,48.8061752785,STANDBY,0,0,61.7373175817
2024-01-02 02:00:00,RIG_NORMAL,2,2,1,38.2644650435,43.087889995,49.1749131398,0.40108589800000005,40.4092302669,58.5930100165,57.6507145748,STANDBY,0,0,61.8068102849
2024-01-02 03:00:00,RIG_NORMAL,3,2,1,38.2644650435,42.6831311829,46.1943896331,0.3461130719,39.3347745063,62.4177131536,50.2897222838,STANDBY,0,0,61.8763029882
2024-01-02 04:00:00,RIG_NORMAL,4,2,1,40.6559941088,33.5070140573,47.8435228102,0.31789518110000003,42.8157216561,57.8398957806,47.8251431882,STANDBY,0,0,61.9457956915
2024-01-02 05:00:00,RIG_NORMAL,5,2,1,48.7310717994,49.8135968495,57.6595738233,0.5674125047,40.8729738402,67.1318075526,62.078850392,STANDBY,0,0,62.0152883947
2024-01-02 06:00:00,RIG_NORMAL,6,2,1,57.3966975653,53.5997186551,61.5651997658,0.4860045851,41.3492648565,70.7948144638,63.4871222713,HIGH_PRODUCTION,0,0,62.084781098
2024-01-02 07:00:00,RIG_NORMAL,7,2,1,66.0623233312,59.8632436168,70.6178492341,0.54723174,45.1055605406,70.6726988579,80.7094706957,HIGH_PRODUCTION,0,0,62.1542738013
2024-01-02 08:00:00,RIG_NORMAL,8,2,1,74.1374010218,65.4392112969,70.062490896,0.47915655840000004,46.5610386892,64.009673298,75.9525268307,HIGH_PRODUCTION,0,0,62.2237665045
2024-01-02 09:00:00,RIG_NORMAL,9,2,1,81.0716274372,80.8090326108,81.1615201719,0.6081338798,51.9353694099,76.9763836443,87.0296641902,HIGH_PRODUCTION,0,0,62.2932592078
