timestamp,rig_id,hour,day,day_of_week,base_load,power_consumption,temperature,vibration,pressure,flow_rate,bearing_temperature,operational_mode,failure_indicator,failure_flag,estimated_rul
2026-01-01 00:00:00+00:00,RIG-OMEGA-01,0,1,Thursday,12,12.8,61.5,0.19,1840,15.2,66.8,NORMAL,0.04,0,420
2026-01-01 01:00:00+00:00,RIG-OMEGA-01,1,1,Thursday,12,12.9,61.8,0.2,1838,15.1,67.2,NORMAL,0.05,0,419
2026-01-01 02:00:00+00:00,RIG-OMEGA-01,2,1,Thursday,12,13.0,62.2,0.21,1836,15.1,67.9,NORMAL,0.05,0,418
2026-01-01 03:00:00+00:00,RIG-OMEGA-01,3,1,Thursday,12,13.6,63.9,0.28,1822,14.7,70.8,HIGH_LOAD,0.12,0,410
2026-01-01 04:00:00+00:00,RIG-OMEGA-01,4,1,Thursday,12,14.1,65.3,0.33,1810,14.5,73.4,HIGH_LOAD,0.18,0,400
2026-01-01 05:00:00+00:00,RIG-OMEGA-01,5,1,Thursday,12,15.4,67.8,0.47000000000000003,1785,14.1,78.9,HIGH_LOAD,0.32,0,380
2026-01-01 06:00:00+00:00,RIG-OMEGA-01,6,1,Thursday,12,14.6,66.2,0.39,1798,14.3,76.1,HIGH_LOAD,0.25,0,395
2026-01-01 07:00:00+00:00,RIG-OMEGA-01,7,1,Thursday,12,16.9,71.5,0.66,1740,13.2,88.6,HIGH_LOAD,0.55,0,350
2026-01-01 08:00:00+00:00,RIG-OMEGA-01,8,1,Thursday,12,18.2,74.9,0.8200000000000001,1702,12.6,95.4,HIGH_LOAD,0.72,0,310
2026-01-01 09:00:00+00:00,RIG-OMEGA-01,9,1,Thursday,12,19.7,78.3,1.05,1660,11.8,104.8,HIGH_LOAD,0.88,0,260
2026-01-01 10:00:00+00:00,RIG-OMEGA-01,10,1,Thursday,12,21.3,82.6,1.29,1615,11.0,114.3,HIGH_LOAD,0.9500000000000001,0,200
2026-01-01 11:00:00+00:00,RIG-OMEGA-01,11,1,Thursday,12,23.0,86.9,1.55,1560,10.1,123.6,HIGH_LOAD,1.0,1,0
2026-01-01 12:00:00+00:00,RIG-OMEGA-01,12,1,Thursday,12,11.9,60.8,0.18,1850,15.4,65.9,MAINTENANCE,0.01,0,420
2026-01-01 13:00:00+00:00,RIG-OMEGA-01,13,1,Thursday,12,12.7,61.4,0.2,1845,15.3,66.5,NORMAL,0.04,0,419
2026-01-01 14:00:00+00:00,RIG-OMEGA-01,14,1,Thursday,12,13.2,62.1,0.22,1839,15.1,67.6,NORMAL,0.05,0,418
2026-01-01 15:00:00+00:00,RIG-OMEGA-01,15,1,Thursday,12,14.8,66.0,0.31,1790,14.4,72.9,HIGH_LOAD,0.2,0,390
2026-01-01 16:00:00+00:00,RIG-OMEGA-01,16,1,Thursday,12,16.5,69.8,0.48,1735,13.6,81.2,HIGH_LOAD,0.4,0,360
2026-01-01 17:00:00+00:00,RIG-OMEGA-01,17,1,Thursday,12,15.2,68.1,0.42,1768,13.9,78.5,HIGH_LOAD,0.33,0,370
2026-01-01 18:00:00+00:00,RIG-OMEGA-01,18,1,Thursday,12,18.9,74.4,0.76,1685,12.4,96.9,HIGH_LOAD,0.7000000000000001,0,300
2026-01-01 19:00:00+00:00,RIG-OMEGA-01,19,1,Thursday,12,20.7,78.1,0.97,1620,11.6,105.1,HIGH_LOAD,0.85,0,240
2026-01-01 20:00:00+00:00,RIG-OMEGA-01,20,1,Thursday,12,22.8,83.4,1.22,1555,10.8,116.7,HIGH_LOAD,0.97,0,180
2026-01-01 21:00:00+00:00,RIG-OMEGA-01,21,1,Thursday,12,24.9,88.9,1.51,1490,10.0,128.3,HIGH_LOAD,1.0,1,0
2026-01-01 22:00:00+00:00,RIG-OMEGA-01,22,1,Thursday,12,11.7,60.3,0.17,1852,15.5,65.6,MAINTENANCE,0.01,0,420
2026-01-01 23:00:00+00:00,RIG-OMEGA-01,23,1,Thursday,12,12.6,61.1,0.19,1848,15.3,66.2,NORMAL,0.04,0,419
